DevID,B,C,nthvalue,1,2,3,4
[01],[00],[00],[8e],[41],[02],[00],[6c]
[03],[0b],[00],[8e],[54],[ff],[02],[5f]
[01],[00],[00],[8f],[41],[02],[00],[6c]
[03],[0b],[00],[8f],[54],[ff],[02],[5e]
[01],[ff],[00],[90],[41],[02],[00],[6c]
[03],[0b],[00],[90],[54],[ff],[02],[5e]
[01],[ff],[00],[91],[41],[02],[00],[6c]
[03],[0c],[00],[91],[55],[ff],[02],[5e]
[01],[ff],[00],[92],[41],[02],[00],[6c]
[03],[0a],[00],[92],[55],[ff],[02],[5d]
[01],[00],[00],[93],[42],[02],[00],[6c]
[03],[0a],[00],[93],[55],[ff],[02],[5d]
[01],[00],[00],[94],[42],[02],[00],[6c]
[03],[0b],[00],[94],[54],[ff],[02],[5e]
[01],[ff],[00],[95],[42],[02],[00],[6c]
[03],[0b],[00],[95],[55],[ff],[02],[5d]
[01],[00],[00],[96],[42],[02],[00],[6c]
[03],[0b],[00],[96],[55],[ff],[02],[5e]
[01],[ff],[00],[97],[42],[03],[00],[6c]
[03],[0b],[00],[97],[55],[ff],[02],[5e]
[01],[00],[00],[98],[42],[02],[00],[6c]
[03],[0b],[00],[98],[55],[ff],[02],[5e]
[01],[00],[00],[99],[42],[02],[00],[6c]
[03],[0b],[00],[99],[55],[ff],[02],[5e]
[01],[00],[00],[9a],[42],[02],[00],[6c]
[03],[0b],[00],[9a],[55],[ff],[03],[5e]
[01],[00],[00],[9b],[42],[02],[00],[6c]
[03],[0c],[00],[9b],[54],[ff],[03],[5e]
[01],[ff],[00],[9c],[42],[02],[00],[6c]
[03],[0a],[00],[9c],[54],[ff],[03],[5e]
[01],[00],[00],[9d],[42],[02],[00],[6c]
[03],[0a],[00],[9d],[54],[ff],[03],[5f]
[01],[00],[00],[9e],[41],[02],[00],[6c]
[03],[0a],[00],[9e],[54],[ff],[02],[5e]
[01],[00],[00],[9f],[41],[02],[00],[6c]
[03],[0b],[00],[9f],[54],[ff],[02],[5e]
[03],[0b],[00],[a0],[54],[ff],[03],[5e]
[01],[00],[FF],[a0],[00],[00],[00],[00]
[01],[00],[00],[a1],[41],[02],[00],[6c]
[03],[0b],[00],[a1],[54],[ff],[03],[5f]
[01],[00],[00],[a2],[42],[02],[00],[6c]
[03],[0b],[00],[a2],[53],[ff],[03],[5f]
[01],[ff],[00],[a3],[42],[02],[00],[6c]
[03],[0b],[00],[a3],[55],[fe],[03],[5e]
[01],[00],[00],[a4],[41],[02],[00],[6c]
[03],[0b],[00],[a4],[55],[fe],[02],[5e]
[01],[ff],[00],[a5],[42],[02],[00],[6c]
[03],[0a],[00],[a5],[54],[ff],[02],[5e]
[01],[00],[00],[a6],[42],[02],[00],[6c]
[03],[0a],[00],[a6],[55],[ff],[02],[5e]
[01],[00],[00],[a7],[42],[02],[00],[6c]
[03],[0b],[00],[a7],[54],[ff],[02],[5e]
[01],[ff],[00],[a8],[42],[02],[00],[6c]
[03],[0b],[00],[a8],[55],[ff],[02],[5e]
[01],[00],[00],[a9],[42],[02],[00],[6c]
[03],[0c],[00],[a9],[55],[ff],[02],[5d]
[01],[00],[00],[aa],[42],[02],[00],[6c]
[03],[0c],[00],[aa],[55],[ff],[02],[5d]
[01],[ff],[00],[ab],[42],[02],[00],[6c]
[03],[0c],[00],[ab],[56],[ff],[02],[5c]
[01],[ff],[00],[ac],[42],[02],[00],[6c]
[03],[0b],[00],[ac],[56],[ff],[02],[5c]
[01],[00],[00],[ad],[42],[02],[00],[6c]
[03],[0c],[00],[ad],[55],[00],[02],[5d]
[01],[ff],[00],[ae],[42],[02],[00],[6c]
[03],[0c],[00],[ae],[54],[ff],[02],[5e]
[01],[ff],[00],[af],[42],[02],[00],[6c]
[03],[0b],[00],[af],[54],[ff],[02],[5e]
[01],[ff],[00],[b0],[42],[02],[00],[6c]
[03],[0b],[00],[b0],[55],[ff],[02],[5d]
[01],[00],[00],[b1],[42],[02],[00],[6c]
[03],[0b],[00],[b1],[55],[ff],[02],[5e]
[01],[00],[00],[b2],[42],[02],[00],[6c]
[03],[0c],[00],[b2],[55],[ff],[03],[5d]
[01],[ff],[00],[b3],[42],[02],[00],[6c]
[03],[0b],[00],[b3],[55],[fe],[03],[5d]
[01],[ff],[00],[b4],[42],[02],[00],[6c]
[03],[0b],[00],[b4],[56],[fe],[03],[5d]
[01],[ff],[00],[b5],[42],[02],[00],[6c]
[03],[0b],[00],[b5],[57],[fe],[03],[5b]
[03],[0b],[00],[b6],[57],[fe],[03],[5b]
[01],[00],[FF],[b6],[00],[00],[00],[00]
[01],[00],[00],[b7],[42],[02],[00],[6c]
[03],[0b],[00],[b7],[58],[fe],[03],[5b]
[01],[00],[00],[b8],[42],[02],[00],[6c]
[01],[00],[00],[b9],[42],[02],[00],[6c]
[03],[00],[FF],[b8],[00],[00],[00],[00]
[03],[0b],[00],[b9],[58],[fe],[03],[5b]
[01],[00],[00],[ba],[42],[02],[00],[6c]
[03],[0b],[00],[ba],[58],[fe],[03],[5a]
[01],[ff],[00],[bb],[42],[02],[00],[6c]
[03],[0b],[00],[bb],[58],[fe],[03],[5a]
[01],[00],[00],[bc],[42],[02],[00],[6c]
[03],[0b],[00],[bc],[57],[fe],[03],[5b]
[01],[ff],[00],[bd],[42],[02],[00],[6c]
[03],[0b],[00],[bd],[58],[ff],[02],[5a]
[01],[00],[00],[be],[42],[02],[00],[6c]
[03],[0b],[00],[be],[58],[ff],[03],[5b]
[01],[00],[00],[bf],[42],[02],[00],[6c]
[03],[0b],[00],[bf],[58],[ff],[03],[5b]
[01],[00],[00],[c0],[42],[02],[00],[6c]
[03],[0b],[00],[c0],[57],[ff],[03],[5b]
[01],[ff],[00],[c1],[42],[02],[00],[6c]
[03],[0b],[00],[c1],[58],[ff],[03],[5a]
[01],[00],[00],[c2],[42],[02],[00],[6c]
[03],[0b],[00],[c2],[58],[fe],[03],[5a]
[01],[00],[00],[c3],[42],[02],[00],[6c]
[03],[0b],[00],[c3],[57],[ff],[03],[5c]
[01],[00],[00],[c4],[42],[02],[00],[6c]
[03],[0b],[00],[c4],[58],[fe],[03],[5b]
[01],[00],[00],[c5],[42],[02],[00],[6c]
[03],[0c],[00],[c5],[58],[fe],[03],[5a]
[01],[ff],[00],[c6],[42],[02],[00],[6c]
[03],[0b],[00],[c6],[59],[fe],[03],[5a]
[01],[ff],[00],[c7],[42],[02],[00],[6c]
[03],[0b],[00],[c7],[5a],[fe],[03],[58]
[01],[00],[00],[c8],[42],[02],[00],[6c]
[03],[0b],[00],[c8],[59],[fe],[03],[59]
[01],[00],[00],[c9],[42],[02],[00],[6c]
[03],[0b],[00],[c9],[5a],[fe],[03],[59]
[01],[00],[00],[ca],[42],[02],[00],[6c]
[03],[0b],[00],[ca],[59],[fe],[03],[5a]
[01],[00],[00],[cb],[42],[02],[00],[6c]
[03],[0b],[00],[cb],[59],[fe],[03],[5a]
[01],[00],[00],[cc],[42],[02],[00],[6c]
[03],[0c],[00],[cc],[59],[fe],[04],[5a]
[01],[00],[00],[cd],[42],[02],[00],[6c]
[03],[0b],[00],[cd],[59],[ff],[03],[5a]
[01],[ff],[00],[ce],[42],[02],[00],[6c]
[03],[0c],[00],[ce],[59],[ff],[04],[5a]
[01],[00],[00],[cf],[42],[02],[00],[6c]
[03],[0b],[00],[cf],[58],[ff],[03],[5b]
[01],[ff],[00],[d0],[42],[02],[00],[6c]
[03],[0b],[00],[d0],[57],[fe],[03],[5c]
[03],[0b],[00],[d1],[58],[fe],[03],[5b]
[01],[00],[FF],[d1],[00],[00],[00],[00]
[01],[00],[00],[d2],[42],[02],[00],[6c]
[03],[0b],[00],[d2],[58],[fe],[03],[5b]
[01],[ff],[00],[d3],[42],[02],[00],[6c]
[03],[0a],[00],[d3],[58],[fe],[03],[5a]
[01],[00],[00],[d4],[42],[02],[00],[6c]
[03],[0b],[00],[d4],[59],[fe],[03],[59]
[03],[0b],[00],[d5],[59],[fe],[03],[5a]
[01],[00],[FF],[d5],[00],[00],[00],[00]
[01],[00],[00],[d6],[42],[02],[00],[6c]
[03],[0b],[00],[d6],[59],[fe],[03],[5a]
[01],[ff],[00],[d7],[41],[02],[00],[6c]
[03],[0b],[00],[d7],[58],[fe],[04],[5a]
[01],[00],[00],[d8],[41],[02],[00],[6c]
[01],[00],[00],[d9],[42],[02],[00],[6c]
[03],[00],[FF],[d8],[00],[00],[00],[00]
[03],[0c],[00],[d9],[58],[fd],[04],[5a]
[01],[ff],[00],[da],[41],[02],[00],[6c]
[03],[0c],[00],[da],[59],[fd],[04],[59]
[01],[00],[00],[db],[41],[02],[00],[6c]
[03],[0c],[00],[db],[58],[fe],[04],[5a]
[01],[00],[00],[dc],[42],[02],[00],[6c]
[03],[0c],[00],[dc],[58],[fe],[04],[5a]
[01],[00],[00],[dd],[42],[02],[00],[6c]
[03],[0b],[00],[dd],[57],[fe],[04],[5b]
[01],[ff],[00],[de],[41],[02],[00],[6c]
[03],[0b],[00],[de],[57],[ff],[03],[5b]
[01],[ff],[00],[df],[41],[02],[00],[6c]
[03],[0b],[00],[df],[57],[ff],[03],[5b]
[01],[ff],[00],[e0],[42],[02],[00],[6c]
[03],[0b],[00],[e0],[58],[ff],[03],[5b]
[01],[00],[00],[e1],[42],[02],[00],[6c]
[03],[0c],[00],[e1],[57],[ff],[03],[5b]
[01],[ff],[00],[e2],[42],[02],[00],[6c]
[03],[0c],[00],[e2],[58],[ff],[03],[5a]
[01],[00],[00],[e3],[42],[02],[00],[6c]
[03],[0c],[00],[e3],[58],[fe],[03],[5a]
[01],[ff],[00],[e4],[42],[02],[00],[6c]
[03],[0b],[00],[e4],[57],[fe],[04],[5b]
[01],[00],[00],[e5],[42],[02],[00],[6c]
[03],[0b],[00],[e5],[57],[fe],[04],[5b]
[01],[00],[00],[e6],[42],[02],[00],[6c]
[03],[0b],[00],[e6],[56],[fe],[04],[5c]
[01],[00],[00],[e7],[42],[02],[00],[6c]
[01],[ff],[00],[e8],[42],[02],[00],[6c]
[03],[00],[FF],[e7],[00],[00],[00],[00]
[03],[0a],[00],[e8],[55],[fe],[03],[5d]
[01],[ff],[00],[e9],[42],[02],[00],[6c]
[03],[0b],[00],[e9],[56],[fe],[04],[5d]
[01],[00],[00],[ea],[41],[02],[00],[6c]
[03],[0b],[00],[ea],[56],[fe],[03],[5d]
[01],[ff],[00],[eb],[41],[02],[00],[6c]
[01],[00],[FF],[ec],[00],[00],[00],[00]
[01],[00],[00],[ed],[41],[02],[00],[6c]
[03],[00],[FF],[eb],[00],[00],[00],[00]
[03],[00],[FF],[ec],[00],[00],[00],[00]
[03],[0c],[00],[ed],[55],[ff],[03],[5d]
[01],[ff],[00],[ee],[41],[02],[00],[6c]
[03],[0b],[00],[ee],[55],[ff],[02],[5d]
[01],[ff],[00],[ef],[41],[02],[00],[6c]
[03],[0b],[00],[ef],[55],[ff],[03],[5d]
[01],[00],[00],[f0],[41],[02],[00],[6c]
[03],[0b],[00],[f0],[54],[ff],[02],[5f]
[01],[00],[00],[f1],[41],[02],[00],[6c]
[03],[0b],[00],[f1],[54],[ff],[02],[5f]
[01],[00],[00],[f2],[41],[02],[00],[6c]
[03],[0a],[00],[f2],[54],[ff],[02],[5f]
[01],[00],[00],[f3],[41],[02],[00],[6c]
[03],[0b],[00],[f3],[54],[ff],[02],[5e]
[01],[00],[00],[f4],[41],[02],[00],[6c]
[03],[0b],[00],[f4],[53],[ff],[02],[5f]
[01],[00],[00],[f5],[41],[02],[00],[6c]
[03],[0a],[00],[f5],[53],[ff],[02],[5f]
[01],[00],[00],[f6],[41],[02],[00],[6c]
[03],[0b],[00],[f6],[53],[ff],[02],[5f]
[01],[00],[00],[f7],[41],[02],[00],[6c]
[03],[0b],[00],[f7],[53],[ff],[02],[5f]
[01],[00],[00],[f8],[41],[02],[00],[6c]
[03],[0b],[00],[f8],[53],[ff],[02],[5f]
[01],[ff],[00],[f9],[41],[02],[00],[6c]
[03],[0c],[00],[f9],[53],[ff],[02],[5f]
[01],[ff],[00],[fa],[41],[02],[00],[6c]
[03],[0b],[00],[fa],[53],[ff],[02],[60]
[01],[00],[00],[fb],[41],[02],[00],[6c]
[03],[0b],[00],[fb],[52],[00],[02],[60]
[01],[ff],[00],[fc],[41],[02],[00],[6c]
[03],[0a],[00],[fc],[52],[00],[02],[60]
[01],[00],[00],[fd],[41],[02],[00],[6c]
[03],[0b],[00],[fd],[53],[00],[02],[5f]
[01],[ff],[00],[fe],[41],[02],[00],[6c]
[03],[0a],[00],[fe],[53],[00],[01],[5f]
[01],[00],[00],[ff],[41],[02],[00],[6c]
[03],[0b],[00],[ff],[52],[00],[02],[60]
[01],[ff],[00],[00],[41],[02],[00],[6c]
[03],[0b],[00],[00],[52],[00],[02],[60]
[01],[ff],[00],[01],[41],[02],[00],[6c]
[03],[0b],[00],[01],[52],[00],[02],[60]
[01],[00],[00],[02],[41],[02],[00],[6c]
[03],[0a],[00],[02],[52],[00],[02],[60]
[01],[ff],[00],[03],[41],[02],[00],[6c]
[03],[0b],[00],[03],[53],[ff],[02],[5f]
[01],[00],[00],[04],[41],[02],[00],[6c]
[03],[0b],[00],[04],[53],[ff],[02],[5f]
[01],[ff],[00],[05],[41],[02],[00],[6c]
[03],[0c],[00],[05],[53],[ff],[02],[5f]
[01],[00],[00],[06],[41],[02],[00],[6c]
[03],[0c],[00],[06],[53],[ff],[02],[5f]
[03],[0b],[00],[07],[54],[ff],[02],[5f]
[03],[0b],[00],[08],[53],[ff],[02],[5f]
[01],[00],[FF],[07],[00],[00],[00],[00]
[01],[00],[FF],[08],[00],[00],[00],[00]
[01],[ff],[00],[09],[42],[02],[00],[6c]
[03],[0b],[00],[09],[53],[ff],[02],[5f]
[01],[ff],[00],[0a],[42],[02],[00],[6c]
[03],[0b],[00],[0a],[54],[ff],[02],[5e]
[01],[00],[00],[0b],[42],[02],[00],[6c]
[03],[0a],[00],[0b],[53],[ff],[02],[5f]
[01],[ff],[00],[0c],[42],[02],[00],[6c]
[03],[0b],[00],[0c],[54],[00],[01],[5f]
[01],[00],[00],[0d],[42],[02],[00],[6c]
[03],[0a],[00],[0d],[54],[ff],[02],[5f]
[01],[00],[00],[0e],[42],[02],[00],[6c]
[03],[0a],[00],[0e],[54],[ff],[02],[5e]
[01],[ff],[00],[0f],[42],[02],[00],[6c]
[01],[ff],[00],[10],[42],[02],[00],[6c]
[03],[00],[FF],[0f],[00],[00],[00],[00]
[03],[0b],[00],[10],[51],[ff],[02],[60]
[01],[ff],[00],[11],[42],[02],[00],[6c]
[03],[0a],[00],[11],[51],[ff],[02],[61]
[01],[00],[00],[12],[42],[02],[00],[6c]
[03],[0b],[00],[12],[52],[ff],[02],[60]
[01],[00],[00],[13],[42],[02],[00],[6c]
[03],[0a],[00],[13],[53],[ff],[02],[5f]
[01],[ff],[00],[14],[42],[02],[00],[6c]
[03],[0b],[00],[14],[53],[ff],[02],[5f]
[01],[ff],[00],[15],[42],[02],[00],[6c]
[03],[0b],[00],[15],[53],[ff],[02],[5f]
[01],[00],[00],[16],[42],[02],[00],[6c]
[03],[0b],[00],[16],[52],[00],[02],[60]
[01],[00],[00],[17],[42],[02],[00],[6c]
[03],[0a],[00],[17],[52],[00],[02],[60]
[01],[00],[00],[18],[42],[02],[00],[6c]
[03],[0b],[00],[18],[52],[00],[02],[60]
[01],[00],[00],[19],[42],[02],[00],[6c]
[03],[0a],[00],[19],[53],[ff],[02],[5f]
[01],[00],[00],[1a],[42],[02],[00],[6c]
[03],[0b],[00],[1a],[51],[ff],[02],[60]
[01],[00],[00],[1b],[42],[02],[00],[6c]
[03],[0a],[00],[1b],[52],[ff],[02],[60]
[01],[ff],[00],[1c],[42],[02],[00],[6c]
[03],[0a],[00],[1c],[51],[00],[02],[61]
[01],[ff],[00],[1d],[42],[02],[00],[6c]
[03],[0a],[00],[1d],[51],[ff],[02],[61]
[01],[ff],[00],[1e],[42],[02],[00],[6c]
[03],[0b],[00],[1e],[52],[ff],[02],[60]
[01],[00],[00],[1f],[42],[02],[00],[6c]
[03],[0a],[00],[1f],[51],[ff],[02],[61]
[01],[00],[00],[20],[42],[02],[00],[6c]
[03],[0a],[00],[20],[53],[ff],[02],[5f]
[01],[00],[00],[21],[42],[02],[00],[6c]
[03],[0b],[00],[21],[54],[ff],[02],[5e]
[01],[00],[00],[22],[41],[02],[00],[6c]
[03],[0b],[00],[22],[54],[fe],[03],[5f]
[01],[ff],[00],[23],[42],[02],[00],[6c]
[03],[0b],[00],[23],[54],[ff],[02],[5e]
[01],[ff],[00],[24],[42],[02],[00],[6c]
[03],[0b],[00],[24],[55],[ff],[03],[5d]
[01],[00],[00],[25],[42],[02],[00],[6c]
[03],[00],[FF],[25],[00],[00],[00],[00]
[03],[0b],[00],[26],[54],[ff],[03],[5e]
[01],[00],[FF],[26],[00],[00],[00],[00]
[01],[ff],[00],[27],[41],[02],[00],[6c]
[01],[00],[FF],[28],[00],[00],[00],[00]
[01],[ff],[00],[29],[41],[02],[00],[6c]
[01],[ff],[00],[2a],[41],[02],[00],[6c]
[03],[00],[FF],[27],[00],[00],[00],[00]
[03],[00],[FF],[28],[00],[00],[00],[00]
[03],[00],[FF],[29],[00],[00],[00],[00]
[03],[0b],[00],[2a],[54],[ff],[03],[5e]
[01],[00],[00],[2b],[41],[02],[00],[6c]
[03],[0a],[00],[2b],[54],[ff],[03],[5e]
[01],[00],[00],[2c],[41],[02],[00],[6c]
[03],[0b],[00],[2c],[54],[ff],[03],[5e]
[01],[ff],[00],[2d],[41],[02],[00],[6c]
[03],[0a],[00],[2d],[54],[ff],[02],[5e]
[01],[00],[00],[2e],[41],[02],[00],[6c]
[03],[0b],[00],[2e],[54],[ff],[03],[5e]
[01],[ff],[00],[2f],[41],[02],[00],[6c]
[03],[0b],[00],[2f],[54],[00],[03],[5e]
[01],[00],[00],[30],[41],[02],[00],[6c]
[03],[0b],[00],[30],[54],[00],[03],[5f]
[01],[00],[00],[31],[41],[02],[00],[6c]
[03],[0b],[00],[31],[53],[00],[03],[5f]
[01],[ff],[00],[32],[41],[02],[00],[6c]
[03],[0b],[00],[32],[53],[00],[02],[5f]
[01],[ff],[00],[33],[41],[02],[00],[6c]
[03],[0a],[00],[33],[53],[00],[02],[5f]
[01],[00],[00],[34],[41],[02],[00],[6c]
[03],[0a],[00],[34],[53],[00],[02],[5f]
[01],[00],[00],[35],[42],[02],[00],[6c]
[03],[0b],[00],[35],[53],[00],[02],[5f]
[01],[ff],[00],[36],[42],[02],[00],[6c]
[03],[0b],[00],[36],[53],[ff],[02],[5f]
[01],[ff],[00],[37],[42],[02],[00],[6c]
[03],[0b],[00],[37],[53],[ff],[02],[5f]
[01],[00],[00],[38],[42],[02],[00],[6c]
[03],[0b],[00],[38],[54],[ff],[02],[5e]
[01],[00],[00],[39],[42],[02],[00],[6c]
[03],[0b],[00],[39],[56],[ff],[02],[5d]
[01],[00],[00],[3a],[42],[02],[00],[6c]
[03],[0b],[00],[3a],[54],[ff],[02],[5e]
[01],[ff],[00],[3b],[42],[02],[00],[6c]
[03],[0b],[00],[3b],[54],[ff],[02],[5e]
[01],[ff],[00],[3c],[42],[02],[00],[6c]
[03],[0b],[00],[3c],[55],[ff],[02],[5e]
[01],[ff],[00],[3d],[42],[02],[00],[6c]
[03],[0b],[00],[3d],[55],[ff],[02],[5d]
[01],[ff],[00],[3e],[42],[02],[00],[6c]
[03],[0a],[00],[3e],[55],[ff],[02],[5e]
[01],[00],[00],[3f],[42],[02],[00],[6c]
[03],[0c],[00],[3f],[55],[fe],[02],[5d]
[01],[ff],[00],[40],[42],[02],[00],[6c]
[03],[0b],[00],[40],[54],[fe],[02],[5e]
[01],[00],[00],[41],[42],[02],[00],[6c]
[03],[0b],[00],[41],[54],[fe],[03],[5e]
[01],[ff],[00],[42],[42],[02],[00],[6c]
[03],[0c],[00],[42],[55],[fe],[03],[5d]
[01],[ff],[00],[43],[42],[02],[00],[6c]
[03],[0b],[00],[43],[55],[fd],[03],[5d]
[01],[ff],[00],[44],[42],[02],[00],[6c]
[03],[0c],[00],[44],[54],[fd],[03],[5e]
[01],[00],[00],[45],[42],[02],[00],[6c]
[03],[0b],[00],[45],[54],[fe],[03],[5e]
[01],[00],[00],[46],[42],[02],[00],[6c]
[03],[0c],[00],[46],[54],[fe],[03],[5e]
[01],[ff],[00],[47],[42],[02],[00],[6c]
[03],[0c],[00],[47],[56],[fe],[02],[5d]
[01],[00],[00],[48],[42],[02],[00],[6c]
[03],[0b],[00],[48],[55],[fe],[02],[5d]
[01],[ff],[00],[49],[42],[02],[00],[6c]
[03],[0c],[00],[49],[56],[fe],[02],[5d]
[01],[00],[00],[4a],[42],[02],[00],[6c]
[03],[0b],[00],[4a],[55],[ff],[02],[5e]
[01],[ff],[00],[4b],[42],[02],[00],[6c]
[03],[0b],[00],[4b],[54],[ff],[02],[5e]
[01],[00],[00],[4c],[42],[02],[00],[6c]
[03],[0b],[00],[4c],[55],[ff],[02],[5e]
[01],[00],[00],[4d],[42],[02],[00],[6c]
[03],[0b],[00],[4d],[54],[ff],[02],[5e]
[01],[00],[00],[4e],[42],[02],[00],[6c]
[03],[0b],[00],[4e],[53],[00],[02],[5f]
[01],[ff],[00],[4f],[42],[02],[00],[6c]
[03],[0c],[00],[4f],[53],[00],[02],[5f]
[01],[00],[00],[50],[42],[02],[00],[6c]
[03],[0b],[00],[50],[53],[00],[02],[5f]
[01],[ff],[00],[51],[42],[02],[00],[6c]
[03],[0a],[00],[51],[53],[00],[02],[5f]
[01],[00],[00],[52],[42],[02],[00],[6c]
[03],[0b],[00],[52],[53],[00],[02],[5f]
[01],[ff],[00],[53],[42],[02],[00],[6c]
[03],[0b],[00],[53],[52],[00],[02],[60]
[01],[00],[00],[54],[42],[02],[00],[6c]
[03],[0b],[00],[54],[52],[00],[02],[60]
[01],[00],[00],[55],[42],[02],[00],[6c]
[03],[0a],[00],[55],[52],[ff],[02],[60]
[01],[00],[00],[56],[41],[02],[00],[6c]
[03],[0b],[00],[56],[52],[ff],[02],[60]
[03],[0b],[00],[57],[52],[ff],[02],[60]
[01],[00],[FF],[57],[00],[00],[00],[00]
[01],[00],[00],[58],[41],[02],[00],[6c]
[03],[0b],[00],[58],[52],[ff],[02],[60]
[01],[ff],[00],[59],[42],[02],[00],[6c]
[03],[0a],[00],[59],[53],[ff],[02],[5f]
[01],[ff],[00],[5a],[42],[02],[00],[6c]
[03],[0a],[00],[5a],[52],[ff],[03],[60]
[01],[00],[00],[5b],[42],[02],[00],[6c]
[03],[0b],[00],[5b],[52],[00],[02],[60]
[01],[00],[00],[5c],[42],[02],[00],[6c]
[03],[0a],[00],[5c],[52],[ff],[02],[60]
[01],[00],[00],[5d],[42],[02],[00],[6c]
[03],[0b],[00],[5d],[52],[ff],[02],[60]
[01],[ff],[00],[5e],[42],[02],[00],[6c]
[03],[0a],[00],[5e],[52],[ff],[02],[60]
[01],[ff],[00],[5f],[42],[02],[00],[6c]
[03],[0c],[00],[5f],[50],[00],[02],[61]
[01],[00],[00],[60],[42],[02],[00],[6c]
[03],[0b],[00],[60],[51],[ff],[02],[61]
[01],[00],[00],[61],[42],[02],[00],[6c]
[03],[0a],[00],[61],[51],[ff],[02],[61]
[01],[00],[00],[62],[42],[02],[00],[6c]
[03],[0b],[00],[62],[52],[ff],[02],[60]
[01],[00],[00],[63],[42],[02],[00],[6c]
[03],[0c],[00],[63],[52],[ff],[02],[60]
[01],[00],[00],[64],[42],[02],[00],[6c]
[03],[0c],[00],[64],[52],[00],[01],[60]
[01],[ff],[00],[65],[42],[02],[00],[6c]
[03],[0b],[00],[65],[52],[00],[01],[60]
[01],[00],[00],[66],[42],[02],[00],[6c]
[03],[0a],[00],[66],[50],[00],[02],[61]
[01],[00],[00],[67],[42],[02],[00],[6c]
[01],[00],[00],[68],[42],[02],[00],[6c]
[03],[00],[FF],[67],[00],[00],[00],[00]
[03],[0b],[00],[68],[51],[00],[02],[60]
[01],[00],[00],[69],[42],[02],[00],[6c]
[03],[0a],[00],[69],[52],[00],[01],[60]
[01],[ff],[00],[6a],[42],[02],[00],[6c]
[03],[0b],[00],[6a],[52],[00],[01],[60]
[01],[ff],[00],[6b],[42],[02],[00],[6c]
[03],[0b],[00],[6b],[52],[00],[02],[60]
[01],[00],[00],[6c],[42],[02],[00],[6c]
[03],[0c],[00],[6c],[52],[00],[02],[60]
[03],[0b],[00],[6d],[52],[00],[02],[60]
[01],[00],[FF],[6d],[00],[00],[00],[00]
[01],[00],[00],[6e],[42],[02],[00],[6c]
[03],[0b],[00],[6e],[51],[ff],[02],[61]
[01],[00],[00],[6f],[42],[02],[00],[6c]
[03],[0b],[00],[6f],[52],[ff],[02],[60]
[01],[ff],[00],[70],[42],[02],[00],[6c]
[03],[0b],[00],[70],[50],[ff],[02],[62]
[01],[00],[00],[71],[42],[02],[00],[6c]
[03],[0b],[00],[71],[50],[ff],[02],[61]
[01],[00],[00],[72],[42],[02],[00],[6c]
[03],[0a],[00],[72],[51],[ff],[02],[61]
[01],[00],[00],[73],[42],[02],[00],[6c]
[03],[0b],[00],[73],[51],[ff],[02],[61]
[01],[00],[00],[74],[42],[02],[00],[6c]
[03],[0b],[00],[74],[52],[ff],[02],[60]
[01],[ff],[00],[75],[42],[02],[00],[6c]
[01],[00],[FF],[76],[00],[00],[00],[00]
[01],[00],[00],[77],[42],[02],[00],[6c]
[03],[00],[FF],[75],[00],[00],[00],[00]
[03],[00],[FF],[76],[00],[00],[00],[00]
[03],[0a],[00],[77],[53],[ff],[01],[5f]
[01],[ff],[00],[78],[42],[02],[00],[6c]
[03],[0a],[00],[78],[54],[ff],[02],[5e]
[01],[ff],[00],[79],[42],[02],[00],[6c]
[03],[0a],[00],[79],[55],[fe],[01],[5e]
[01],[00],[00],[7a],[42],[02],[00],[6c]
[03],[0b],[00],[7a],[55],[ff],[01],[5e]
[01],[00],[00],[7b],[42],[02],[00],[6c]
[03],[0b],[00],[7b],[54],[ff],[01],[5e]
[01],[ff],[00],[7c],[42],[02],[00],[6c]
[03],[00],[FF],[7c],[00],[00],[00],[00]
[03],[0b],[00],[7d],[53],[ff],[01],[5f]
[01],[00],[FF],[7d],[00],[00],[00],[00]
[01],[00],[00],[7e],[42],[02],[00],[6c]
[03],[0b],[00],[7e],[53],[ff],[01],[5f]
[01],[00],[00],[7f],[42],[02],[00],[6c]
[03],[0b],[00],[7f],[52],[ff],[02],[60]
[01],[00],[00],[80],[42],[02],[00],[6c]
[03],[0b],[00],[80],[52],[ff],[02],[60]
[01],[00],[00],[81],[42],[02],[00],[6c]
[03],[0b],[00],[81],[51],[ff],[02],[60]
[01],[ff],[00],[82],[42],[02],[00],[6c]
[03],[00],[FF],[82],[00],[00],[00],[00]
[03],[0b],[00],[83],[53],[fe],[02],[5f]
[01],[00],[FF],[83],[00],[00],[00],[00]
[01],[00],[00],[84],[42],[02],[00],[6c]
[03],[0b],[00],[84],[53],[fe],[02],[5f]
[01],[00],[00],[85],[42],[02],[00],[6c]
[03],[0c],[00],[85],[53],[fe],[02],[60]
[01],[ff],[00],[86],[42],[02],[00],[6c]
[03],[0b],[00],[86],[52],[fe],[02],[60]
[01],[ff],[00],[87],[42],[02],[00],[6c]
[03],[0b],[00],[87],[52],[ff],[02],[60]
[01],[00],[00],[88],[42],[02],[00],[6c]
[03],[0a],[00],[88],[52],[ff],[02],[60]
[01],[ff],[00],[89],[42],[02],[00],[6c]
[03],[0b],[00],[89],[52],[ff],[02],[60]
[01],[ff],[00],[8a],[42],[02],[00],[6c]
[03],[0a],[00],[8a],[52],[ff],[02],[60]
[01],[00],[00],[8b],[42],[02],[01],[6c]
[03],[0b],[00],[8b],[52],[00],[02],[60]
