DevID,B,C,nthvalue,1,2,3,4
 [02],[00],[00],228,[61],[04],[c1],[cf]
 [03],[00],[00],238,[ea],[43],[58],[39]
 [02],[00],[00],229,[61],[04],[c0],[cf]
 [01],[00],[00],234,[13],[46],[b1],[42]
 [01],[00],[00],235,[13],[46],[b1],[42]
 [03],[00],[00],240,[ea],[43],[57],[3a]
 [01],[00],[00],236,[13],[46],[b1],[42]
 [02],[00],[00],231,[61],[04],[c0],[ce]
 [03],[00],[00],241,[ea],[43],[57],[3a]
 [01],[00],[00],237,[13],[46],[b1],[42]
 [02],[00],[00],232,[60],[04],[bf],[ce]
 [03],[00],[00],243,[ea],[42],[57],[3a]
 [01],[00],[00],238,[13],[46],[b1],[42]
 [02],[00],[00],233,[60],[04],[bf],[ce]
 [01],[00],[00],239,[13],[46],[b1],[42]
 [02],[00],[00],234,[60],[04],[c0],[ce]
 [03],[00],[00],244,[ea],[43],[57],[3a]
 [01],[00],[00],240,[13],[46],[b1],[42]
 [02],[00],[00],235,[60],[04],[c0],[ce]
 [03],[00],[00],245,[ea],[43],[57],[3a]
 [03],[00],[00],246,[ea],[43],[57],[3a]
 [01],[00],[00],241,[13],[46],[b1],[42]
 [02],[00],[00],236,[61],[04],[c0],[ce]
 [03],[00],[00],247,[ea],[43],[57],[3a]
 [01],[00],[00],242,[13],[46],[b1],[42]
 [02],[00],[00],237,[61],[04],[c1],[ce]
 [01],[00],[00],243,[13],[46],[b1],[42]
 [02],[00],[00],238,[61],[04],[c1],[ce]
 [03],[00],[00],248,[ea],[43],[57],[3a]
 [01],[00],[00],244,[13],[46],[b1],[42]
 [02],[00],[00],239,[61],[04],[c1],[ce]
 [03],[00],[00],249,[ea],[43],[57],[3a]
 [03],[00],[00],250,[ea],[43],[57],[3a]
 [01],[00],[00],245,[13],[46],[b1],[42]
 [02],[00],[00],240,[61],[04],[c1],[ce]
 [03],[00],[00],251,[ea],[43],[57],[3a]
 [01],[00],[00],246,[13],[46],[b1],[42]
 [02],[00],[00],241,[61],[03],[c2],[ce]
 [03],[00],[00],252,[ea],[43],[57],[3a]
 [01],[00],[00],247,[13],[46],[b1],[42]
 [02],[00],[00],242,[61],[03],[c2],[ce]
 [01],[00],[00],248,[13],[46],[b1],[42]
 [03],[00],[00],253,[ea],[43],[57],[3a]
 [02],[00],[00],243,[61],[03],[c2],[ce]
 [03],[00],[00],254,[ea],[43],[57],[3a]
 [02],[00],[00],244,[61],[03],[c2],[ce]
 [03],[00],[00],255,[ea],[43],[57],[3a]
 [01],[FF],,249,[00],[00],[00],[00]
 [01],[00],[00],250,[13],[47],[b1],[42]
 [02],[00],[00],245,[62],[03],[c2],[ce]
 [03],[00],[00],0,[ea],[43],[57],[3a]
 [01],[00],[00],251,[13],[47],[b1],[42]
 [02],[00],[00],246,[62],[03],[c2],[ce]
 [01],[00],[00],252,[13],[47],[b1],[42]
 [03],[00],[00],1,[ea],[43],[57],[3a]
 [02],[00],[00],247,[62],[03],[c2],[ce]
 [03],[00],[00],2,[ea],[43],[57],[3a]
 [01],[00],[00],253,[13],[47],[b1],[42]
 [02],[00],[00],248,[62],[03],[c2],[ce]
 [03],[00],[00],3,[ea],[43],[57],[3a]
 [01],[00],[00],254,[13],[47],[b1],[42]
 [02],[00],[00],249,[62],[03],[c2],[ce]
 [03],[00],[00],4,[ea],[43],[57],[3a]
 [01],[00],[00],255,[13],[47],[b1],[42]
 [01],[00],[00],0,[13],[47],[b1],[42]
 [02],[00],[00],250,[62],[03],[c2],[ce]
 [03],[00],[00],5,[ea],[43],[57],[3a]
 [02],[00],[00],251,[61],[03],[c2],[ce]
 [03],[00],[00],6,[ea],[43],[57],[3a]
 [01],[00],[00],1,[13],[47],[b1],[42]
 [02],[00],[00],252,[61],[03],[c2],[ce]
 [03],[00],[00],7,[ea],[43],[57],[3a]
 [01],[00],[00],2,[13],[47],[b1],[42]
 [02],[00],[00],253,[61],[03],[c2],[ce]
 [03],[00],[00],8,[ea],[43],[57],[3a]
 [01],[00],[00],3,[13],[47],[b1],[42]
 [01],[00],[00],4,[13],[47],[b1],[42]
 [02],[00],[00],254,[61],[03],[c1],[ce]
 [03],[00],[00],9,[ea],[43],[58],[3a]
 [02],[00],[00],255,[61],[04],[c1],[ce]
 [03],[00],[00],10,[ea],[43],[58],[3a]
 [02],[00],[00],0,[61],[04],[c1],[ce]
 [03],[00],[00],11,[ea],[42],[58],[3a]
 [01],[FF],,5,[00],[00],[00],[00]
 [01],[00],[00],6,[13],[47],[b1],[42]
 [01],[00],[00],7,[13],[46],[b1],[42]
 [02],[00],[00],1,[61],[04],[c0],[ce]
 [03],[00],[00],13,[ea],[43],[58],[3a]
 [02],[00],[00],2,[60],[04],[c0],[ce]
 [01],[00],[00],8,[13],[46],[b1],[42]
 [03],[00],[00],14,[ea],[43],[58],[3a]
 [02],[00],[00],4,[61],[04],[c0],[ce]
 [03],[00],[00],15,[ea],[43],[58],[3a]
 [01],[FF],,9,[00],[00],[00],[00]
 [01],[00],[00],10,[13],[46],[b1],[42]
 [03],[00],[00],16,[ea],[43],[58],[3a]
 [01],[00],[00],11,[13],[46],[b1],[42]
 [02],[00],[00],5,[61],[04],[c1],[ce]
 [03],[00],[00],17,[ea],[43],[58],[39]
 [02],[00],[00],6,[61],[03],[c1],[ce]
 [01],[00],[00],12,[13],[47],[b1],[42]
 [02],[00],[00],7,[61],[03],[c1],[ce]
 [03],[00],[00],18,[ea],[43],[58],[3a]
 [01],[00],[00],13,[13],[47],[b1],[42]
 [03],[00],[00],19,[ea],[43],[57],[3a]
 [01],[00],[00],14,[13],[47],[b1],[42]
 [02],[00],[00],8,[61],[03],[c2],[ce]
 [01],[00],[00],15,[13],[47],[b1],[42]
 [02],[00],[00],9,[61],[03],[c2],[ce]
 [03],[00],[00],21,[eb],[43],[57],[3a]
 [02],[00],[00],10,[61],[03],[c2],[cd]
 [01],[00],[00],16,[13],[47],[b1],[42]
 [02],[00],[00],11,[62],[03],[c2],[cd]
 [03],[00],[00],22,[ea],[43],[57],[3a]
 [01],[00],[00],17,[13],[47],[b1],[42]
 [03],[00],[00],23,[ea],[43],[57],[3a]
 [01],[00],[00],18,[13],[47],[b1],[42]
 [02],[00],[00],12,[62],[03],[c2],[cd]
 [03],[00],[00],24,[ea],[43],[57],[3a]
 [01],[00],[00],19,[13],[47],[b1],[41]
 [02],[00],[00],13,[62],[03],[c2],[cd]
 [03],[00],[00],25,[ea],[43],[57],[3a]
 [02],[00],[00],14,[62],[03],[c2],[cd]
 [03],[00],[00],26,[ea],[43],[57],[3a]
 [01],[00],[00],20,[13],[47],[b1],[42]
 [01],[00],[00],21,[13],[47],[b1],[42]
 [02],[00],[00],15,[62],[03],[c2],[ce]
 [03],[00],[00],27,[ea],[43],[57],[3a]
 [01],[00],[00],22,[13],[46],[b1],[42]
 [02],[00],[00],16,[62],[03],[c2],[cd]
 [03],[00],[00],28,[ea],[43],[57],[3a]
 [01],[00],[00],23,[13],[46],[b1],[42]
 [02],[00],[00],17,[62],[03],[c3],[ce]
 [03],[00],[00],29,[ea],[43],[57],[3a]
 [02],[00],[00],18,[62],[04],[c2],[ce]
 [03],[00],[00],30,[ea],[43],[57],[3a]
 [01],[00],[00],24,[13],[46],[b1],[42]
 [01],[00],[00],25,[13],[46],[b1],[42]
 [02],[00],[00],19,[62],[04],[c2],[ce]
 [03],[00],[00],31,[ea],[43],[57],[39]
 [01],[00],[00],26,[13],[46],[b1],[42]
 [02],[00],[00],20,[62],[04],[c2],[cd]
 [03],[00],[00],32,[ea],[43],[57],[39]
 [01],[00],[00],27,[13],[46],[b1],[42]
 [02],[00],[00],21,[62],[04],[c2],[cd]
 [03],[00],[00],33,[ea],[43],[57],[39]
 [01],[00],[00],28,[13],[46],[b1],[42]
 [02],[00],[00],22,[61],[04],[c2],[cd]
 [01],[00],[00],29,[13],[46],[b1],[42]
 [02],[00],[00],23,[61],[04],[c2],[cd]
 [03],[00],[00],35,[ea],[43],[57],[39]
 [01],[00],[00],30,[13],[46],[b1],[42]
 [02],[00],[00],24,[61],[04],[c1],[cd]
 [03],[00],[00],36,[ea],[43],[57],[39]
 [01],[00],[00],31,[13],[46],[b1],[42]
 [03],[00],[00],37,[ea],[43],[57],[39]
 [01],[00],[00],32,[13],[46],[b1],[42]
 [02],[00],[00],26,[61],[04],[c1],[cd]
 [01],[00],[00],33,[13],[46],[b1],[42]
 [02],[00],[00],27,[61],[04],[c1],[cd]
 [03],[00],[00],39,[ea],[43],[57],[3a]
 [01],[00],[00],34,[14],[46],[b1],[42]
 [02],[00],[00],28,[61],[04],[c2],[cd]
 [03],[00],[00],41,[ea],[43],[57],[3a]
 [01],[00],[00],35,[14],[46],[b1],[42]
 [02],[00],[00],29,[61],[04],[c2],[cd]
 [03],[00],[00],42,[ea],[43],[57],[3a]
 [01],[00],[00],36,[13],[46],[b1],[42]
 [02],[00],[00],30,[61],[03],[c2],[cd]
 [03],[00],[00],43,[ea],[43],[57],[3a]
 [01],[00],[00],37,[14],[46],[b0],[42]
 [02],[00],[00],31,[61],[03],[c2],[cd]
 [01],[00],[00],38,[13],[46],[b0],[41]
 [02],[00],[00],32,[62],[03],[c3],[cd]
 [03],[00],[00],44,[ea],[43],[57],[3a]
 [03],[00],[00],45,[ea],[43],[57],[3a]
 [01],[00],[00],39,[13],[46],[b0],[42]
 [02],[00],[00],33,[62],[03],[c3],[cd]
 [01],[00],[00],40,[13],[46],[b0],[42]
 [02],[00],[00],34,[62],[03],[c3],[cd]
 [03],[00],[00],47,[ea],[43],[57],[3a]
 [01],[00],[00],41,[13],[46],[b0],[42]
 [01],[00],[00],42,[13],[46],[b0],[42]
 [03],[00],[00],48,[ea],[43],[57],[3a]
 [02],[00],[00],36,[62],[03],[c3],[cd]
 [03],[00],[00],49,[ea],[43],[57],[3a]
 [01],[00],[00],43,[13],[46],[b0],[42]
 [03],[00],[00],50,[ea],[43],[57],[3a]
 [01],[00],[00],44,[13],[46],[b0],[42]
 [02],[00],[00],38,[62],[03],[c3],[ce]
 [03],[00],[00],51,[ea],[43],[57],[3a]
 [01],[00],[00],45,[13],[46],[b0],[42]
 [01],[00],[00],46,[13],[46],[b0],[42]
 [02],[00],[00],39,[62],[03],[c3],[ce]
 [03],[00],[00],52,[e6],[46],[56],[37]
 [02],[00],[00],40,[62],[03],[c2],[ce]
 [03],[00],[00],53,[e6],[46],[56],[37]
 [01],[00],[00],47,[13],[46],[b0],[42]
 [02],[00],[00],41,[62],[03],[c2],[ce]
 [01],[00],[00],48,[13],[45],[b0],[42]
 [02],[00],[00],42,[62],[03],[c2],[ce]
 [03],[00],[00],55,[e6],[46],[56],[37]
 [01],[00],[00],49,[13],[45],[b0],[42]
 [03],[00],[00],56,[e6],[46],[56],[37]
 [01],[00],[00],50,[13],[45],[b0],[42]
 [02],[00],[00],43,[62],[03],[c2],[ce]
 [02],[00],[00],44,[61],[03],[c2],[ce]
 [03],[00],[00],57,[e7],[45],[56],[37]
 [01],[00],[00],51,[13],[45],[b0],[42]
 [02],[00],[00],45,[61],[03],[c2],[ce]
 [03],[00],[00],58,[e7],[46],[56],[37]
 [01],[00],[00],52,[13],[45],[b0],[42]
 [03],[00],[00],59,[e7],[46],[56],[37]
 [01],[00],[00],53,[13],[45],[b0],[42]
 [03],[00],[00],60,[e7],[46],[56],[37]
 [01],[00],[00],54,[14],[45],[b0],[42]
 [02],[00],[00],47,[61],[03],[c2],[cd]
 [02],[00],[00],48,[62],[03],[c2],[cd]
 [03],[00],[00],61,[e7],[46],[56],[37]
 [01],[00],[00],55,[14],[45],[b0],[42]
 [02],[00],[00],49,[62],[03],[c2],[cd]
 [03],[00],[00],62,[e7],[46],[56],[37]
 [01],[00],[00],56,[13],[45],[b0],[42]
 [01],[00],[00],57,[13],[45],[b0],[42]
 [02],[00],[00],50,[62],[03],[c3],[cd]
 [03],[00],[00],64,[e7],[45],[56],[37]
 [02],[00],[00],51,[62],[03],[c3],[cd]
 [01],[00],[00],58,[13],[45],[b0],[42]
 [02],[00],[00],52,[62],[03],[c3],[cd]
 [03],[00],[00],65,[e7],[45],[56],[37]
 [01],[00],[00],59,[13],[45],[b0],[42]
 [03],[00],[00],66,[e7],[45],[56],[37]
 [02],[00],[00],53,[62],[03],[c3],[ce]
 [03],[00],[00],67,[e7],[45],[56],[37]
 [01],[FF],,60,[00],[00],[00],[00]
 [01],[00],[00],61,[14],[45],[b0],[42]
 [02],[00],[00],54,[62],[03],[c3],[ce]
 [03],[00],[00],68,[e7],[45],[56],[37]
 [02],[00],[00],55,[62],[04],[c3],[ce]
 [01],[00],[00],62,[13],[45],[b0],[42]
 [02],[00],[00],56,[62],[03],[c3],[ce]
 [03],[00],[00],69,[e7],[45],[56],[37]
 [01],[00],[00],63,[13],[45],[b0],[42]
 [03],[00],[00],70,[e7],[46],[56],[37]
 [01],[00],[00],64,[14],[45],[b0],[41]
 [02],[00],[00],57,[62],[03],[c3],[ce]
 [03],[00],[00],71,[e7],[45],[56],[37]
 [01],[00],[00],65,[13],[45],[b0],[41]
 [02],[00],[00],59,[62],[03],[c2],[cd]
 [03],[00],[00],73,[e8],[45],[56],[37]
 [01],[00],[00],66,[13],[45],[b0],[41]
 [01],[00],[00],67,[13],[45],[b0],[41]
 [02],[00],[00],60,[62],[03],[c2],[cd]
 [03],[00],[00],74,[e8],[45],[56],[37]
 [01],[00],[00],68,[13],[45],[b0],[42]
 [02],[00],[00],61,[61],[04],[c2],[cd]
 [03],[00],[00],75,[e7],[45],[56],[37]
 [01],[00],[00],69,[13],[45],[b0],[42]
 [02],[00],[00],62,[61],[04],[c2],[ce]
 [03],[00],[00],76,[e8],[45],[56],[38]
 [02],[00],[00],63,[61],[04],[c1],[ce]
 [03],[00],[00],77,[e8],[45],[56],[38]
 [01],[00],[00],70,[13],[45],[b0],[42]
 [01],[00],[00],71,[13],[45],[b0],[42]
 [02],[00],[00],64,[61],[04],[c1],[cd]
 [03],[00],[00],78,[e8],[45],[56],[37]
 [01],[00],[00],72,[13],[45],[b0],[42]
 [02],[00],[00],65,[61],[04],[c1],[cd]
 [03],[00],[00],79,[e7],[45],[56],[37]
 [01],[00],[00],73,[14],[45],[b0],[42]
 [02],[00],[00],66,[61],[04],[c1],[cd]
 [03],[00],[00],81,[e8],[45],[56],[37]
 [01],[00],[00],74,[13],[45],[b0],[42]
 [02],[00],[00],67,[61],[04],[c1],[cd]
 [01],[00],[00],75,[13],[45],[b0],[42]
 [03],[00],[00],82,[e8],[45],[56],[38]
 [01],[00],[00],76,[14],[45],[b0],[42]
 [02],[00],[00],69,[61],[04],[c2],[ce]
 [03],[00],[00],83,[e8],[45],[56],[38]
 [01],[00],[00],77,[14],[45],[b0],[41]
 [02],[00],[00],70,[61],[03],[c2],[cd]
 [03],[00],[00],84,[e8],[45],[56],[38]
 [03],[00],[00],85,[e8],[45],[56],[38]
 [01],[00],[00],78,[14],[45],[b0],[41]
 [02],[00],[00],71,[62],[03],[c2],[cd]
 [01],[00],[00],79,[14],[45],[b0],[42]
 [02],[00],[00],72,[62],[03],[c3],[ce]
 [03],[00],[00],86,[e8],[45],[56],[38]
 [01],[00],[00],80,[14],[45],[b0],[42]
 [02],[00],[00],73,[62],[03],[c3],[ce]
 [03],[00],[00],87,[e8],[45],[56],[38]
 [01],[00],[00],81,[13],[45],[b0],[42]
 [02],[00],[00],74,[62],[03],[c3],[ce]
 [03],[00],[00],89,[e8],[45],[56],[38]
 [01],[00],[00],82,[13],[45],[b0],[42]
 [02],[00],[00],75,[62],[03],[c3],[ce]
 [03],[00],[00],90,[e8],[45],[56],[38]
 [01],[00],[00],83,[14],[45],[b0],[42]
 [02],[00],[00],76,[62],[03],[c3],[ce]
 [01],[00],[00],84,[13],[45],[b0],[42]
 [03],[00],[00],91,[e8],[45],[56],[38]
 [03],[00],[00],92,[e8],[45],[56],[38]
 [01],[00],[00],85,[13],[45],[b0],[41]
 [02],[00],[00],78,[62],[03],[c3],[ce]
 [03],[00],[00],93,[e8],[45],[56],[38]
 [01],[00],[00],86,[13],[45],[b0],[42]
 [02],[00],[00],79,[62],[03],[c3],[ce]
 [03],[00],[00],94,[e8],[45],[56],[38]
 [01],[00],[00],87,[13],[45],[b0],[42]
 [02],[00],[00],80,[62],[03],[c2],[ce]
 [01],[00],[00],88,[13],[45],[b0],[42]
 [03],[00],[00],95,[e8],[45],[56],[38]
 [02],[00],[00],81,[62],[03],[c2],[ce]
 [03],[00],[00],96,[e8],[45],[56],[38]
 [01],[00],[00],89,[13],[45],[b0],[42]
 [02],[00],[00],82,[62],[04],[c2],[ce]
 [01],[00],[00],90,[13],[45],[b0],[42]
 [02],[00],[00],83,[61],[04],[c1],[ce]
 [03],[00],[00],98,[e8],[45],[56],[38]
 [01],[00],[00],91,[14],[45],[b0],[42]
 [02],[00],[00],84,[61],[04],[c1],[cd]
 [01],[00],[00],92,[14],[45],[b0],[42]
 [03],[00],[00],99,[e8],[45],[56],[38]
 [02],[00],[00],85,[61],[04],[c1],[ce]
 [03],[00],[00],100,[e8],[45],[56],[38]
 [01],[00],[00],93,[14],[45],[b0],[42]
 [02],[00],[00],86,[61],[04],[c1],[ce]
 [03],[00],[00],101,[e8],[45],[56],[38]
 [01],[00],[00],94,[14],[45],[b0],[42]
 [02],[00],[00],87,[61],[04],[c1],[ce]
 [03],[00],[00],102,[e8],[45],[56],[38]
 [01],[00],[00],95,[14],[45],[b0],[42]
 [03],[00],[00],103,[e8],[45],[56],[38]
 [01],[00],[00],96,[14],[45],[b0],[41]
 [02],[00],[00],88,[61],[04],[c1],[ce]
 [02],[00],[00],89,[61],[04],[c2],[ce]
 [03],[00],[00],104,[e8],[45],[56],[38]
 [01],[00],[00],97,[14],[45],[b0],[41]
 [01],[00],[00],98,[14],[45],[b0],[41]
 [02],[00],[00],91,[61],[03],[c2],[cd]
 [03],[00],[00],106,[e8],[45],[56],[38]
 [01],[00],[00],99,[14],[45],[b0],[41]
 [03],[00],[00],107,[e8],[45],[56],[38]
 [01],[00],[00],100,[14],[45],[b0],[41]
 [02],[00],[00],92,[62],[03],[c2],[cd]
 [02],[00],[00],93,[62],[04],[c3],[ce]
 [01],[00],[00],101,[14],[45],[b0],[41]
 [02],[00],[00],94,[62],[04],[c3],[ce]
 [03],[00],[00],109,[e8],[45],[56],[38]
 [01],[00],[00],102,[14],[45],[b0],[41]
 [03],[00],[00],110,[e8],[45],[56],[38]
 [01],[00],[00],103,[14],[45],[b0],[41]
 [02],[00],[00],95,[62],[04],[c3],[ce]
 [03],[00],[00],111,[e8],[45],[56],[38]
 [01],[00],[00],104,[14],[45],[b0],[41]
 [02],[00],[00],96,[62],[04],[c3],[cd]
 [02],[00],[00],97,[62],[04],[c2],[cd]
 [03],[00],[00],112,[e8],[45],[56],[38]
 [01],[00],[00],105,[14],[45],[b0],[41]
 [02],[00],[00],98,[61],[04],[c2],[cd]
 [03],[00],[00],113,[e8],[45],[57],[38]
 [01],[00],[00],106,[14],[45],[b0],[41]
 [01],[00],[00],107,[14],[46],[b0],[41]
 [02],[00],[00],99,[61],[04],[c2],[cd]
 [03],[00],[00],115,[e8],[45],[56],[38]
 [01],[00],[00],108,[14],[45],[b0],[41]
 [02],[00],[00],101,[61],[04],[c1],[cd]
 [01],[00],[00],109,[14],[45],[b0],[41]
 [03],[00],[00],117,[e8],[45],[57],[38]
 [01],[00],[00],110,[14],[45],[b0],[42]
 [02],[00],[00],102,[61],[04],[c1],[cd]
 [03],[00],[00],118,[e8],[45],[57],[38]
 [01],[00],[00],111,[14],[45],[b0],[41]
 [02],[00],[00],103,[61],[04],[c1],[cd]
 [02],[00],[00],104,[61],[04],[c1],[cd]
 [03],[00],[00],120,[e8],[45],[56],[38]
 [01],[00],[00],112,[14],[45],[b0],[41]
 [01],[00],[00],113,[14],[45],[b0],[41]
 [02],[00],[00],105,[61],[04],[c2],[cd]
 [03],[00],[00],121,[e8],[45],[56],[38]
 [01],[00],[00],114,[14],[45],[b0],[41]
 [02],[00],[00],106,[61],[03],[c2],[cd]
 [03],[00],[00],122,[e8],[45],[56],[38]
 [02],[00],[00],107,[62],[03],[c2],[cd]
 [03],[00],[00],123,[e9],[44],[57],[38]
 [02],[00],[00],108,[62],[03],[c2],[cd]
 [03],[00],[00],124,[e9],[44],[57],[38]
 [01],[FF],,115,[00],[00],[00],[00]
 [01],[00],[00],116,[14],[45],[b0],[41]
 [01],[00],[00],117,[14],[45],[b0],[41]
 [02],[00],[00],109,[62],[03],[c3],[cd]
 [03],[00],[00],125,[e8],[44],[57],[38]
 [01],[00],[00],118,[14],[45],[b0],[41]
 [03],[00],[00],126,[e9],[44],[57],[38]
 [01],[00],[00],119,[14],[45],[b0],[41]
 [02],[00],[00],111,[62],[03],[c3],[ce]
 [03],[00],[00],127,[e9],[44],[57],[38]
 [03],[00],[00],128,[e9],[44],[57],[38]
 [01],[00],[00],120,[14],[45],[b0],[41]
 [01],[00],[00],121,[14],[45],[b0],[41]
 [02],[00],[00],113,[62],[04],[c3],[cd]
 [03],[00],[00],129,[e9],[44],[57],[38]
 [01],[00],[00],122,[14],[45],[b0],[41]
 [02],[00],[00],114,[62],[04],[c3],[cd]
 [03],[00],[00],130,[e8],[44],[57],[38]
 [01],[00],[00],123,[13],[45],[b0],[41]
 [02],[00],[00],115,[62],[04],[c3],[cd]
 [03],[00],[00],131,[e8],[44],[57],[38]
 [03],[00],[00],132,[e9],[44],[57],[38]
 [01],[00],[00],124,[14],[45],[b0],[41]
 [02],[00],[00],116,[61],[04],[c2],[cd]
 [01],[00],[00],125,[14],[45],[b0],[42]
 [02],[00],[00],117,[61],[04],[c2],[cd]
 [01],[00],[00],126,[14],[45],[b0],[41]
 [02],[00],[00],118,[61],[04],[c2],[cd]
 [03],[00],[00],134,[e8],[44],[57],[38]
 [01],[00],[00],127,[14],[45],[b0],[41]
 [03],[00],[00],135,[e9],[44],[57],[38]
 [02],[00],[00],119,[61],[04],[c2],[cd]
 [03],[00],[00],136,[e9],[44],[57],[38]
 [01],[00],[00],128,[14],[45],[b0],[41]
 [03],[00],[00],137,[e9],[44],[57],[38]
 [01],[00],[00],129,[14],[45],[af],[41]
 [02],[00],[00],121,[61],[04],[c2],[cd]
 [01],[00],[00],130,[14],[45],[af],[41]
 [02],[00],[00],122,[62],[03],[c2],[cd]
 [03],[00],[00],138,[e9],[44],[57],[38]
 [01],[00],[00],131,[14],[45],[b0],[41]
 [03],[00],[00],139,[e9],[44],[57],[38]
 [02],[00],[00],123,[61],[04],[c2],[cd]
 [01],[00],[00],132,[14],[45],[af],[41]
 [02],[00],[00],124,[62],[03],[c2],[cd]
 [03],[00],[00],141,[e9],[44],[57],[38]
 [01],[00],[00],133,[13],[45],[af],[41]
 [02],[00],[00],125,[62],[03],[c2],[cd]
 [01],[00],[00],134,[13],[45],[af],[41]
 [03],[00],[00],142,[e9],[44],[57],[38]
 [02],[00],[00],126,[62],[03],[c3],[cd]
 [03],[00],[00],143,[e9],[44],[57],[38]
 [01],[00],[00],135,[14],[45],[af],[41]
 [02],[00],[00],127,[62],[03],[c2],[cd]
 [03],[00],[00],144,[e9],[44],[57],[38]
 [01],[00],[00],136,[14],[45],[af],[41]
 [03],[00],[00],145,[e9],[44],[57],[38]
 [01],[00],[00],137,[14],[45],[af],[41]
 [02],[00],[00],129,[62],[03],[c3],[cd]
 [01],[00],[00],138,[14],[45],[b0],[41]
 [03],[00],[00],146,[e9],[44],[57],[38]
 [03],[00],[00],147,[e9],[44],[57],[38]
 [01],[00],[00],139,[14],[45],[b0],[41]
 [02],[00],[00],131,[62],[04],[c3],[ce]
 [03],[00],[00],148,[e9],[45],[57],[38]
 [01],[00],[00],140,[14],[45],[b0],[41]
 [02],[00],[00],132,[62],[04],[c3],[ce]
 [03],[00],[00],149,[e9],[44],[56],[38]
 [01],[00],[00],141,[14],[46],[b0],[41]
 [03],[00],[00],150,[e9],[44],[56],[39]
 [01],[00],[00],142,[14],[46],[b0],[41]
 [02],[00],[00],133,[63],[04],[c3],[ce]
 [02],[00],[00],134,[63],[04],[c3],[ce]
 [03],[00],[00],151,[e9],[44],[56],[38]
 [01],[00],[00],143,[14],[46],[b0],[41]
 [02],[00],[00],135,[63],[04],[c4],[ce]
 [03],[00],[00],152,[e9],[44],[56],[39]
 [01],[00],[00],144,[14],[46],[b0],[41]
 [03],[00],[00],153,[e9],[44],[57],[38]
 [01],[00],[00],145,[14],[46],[b0],[41]
 [03],[00],[00],154,[e9],[44],[57],[38]
 [01],[00],[00],146,[14],[46],[b0],[41]
 [02],[00],[00],137,[63],[04],[c3],[ce]
 [02],[00],[00],138,[62],[03],[c3],[ce]
 [03],[00],[00],155,[e9],[44],[57],[38]
 [01],[00],[00],147,[14],[46],[b0],[41]
 [02],[00],[00],139,[62],[03],[c3],[ce]
 [03],[00],[00],156,[e9],[44],[57],[38]
 [01],[00],[00],148,[14],[46],[b0],[41]
 [03],[00],[00],157,[e9],[44],[57],[38]
 [01],[00],[00],149,[14],[46],[b0],[41]
 [03],[00],[00],158,[e8],[44],[57],[38]
 [01],[00],[00],150,[14],[46],[b0],[41]
 [02],[00],[00],141,[62],[04],[c3],[cd]
 [02],[00],[00],142,[62],[04],[c3],[cd]
 [03],[00],[00],159,[e8],[44],[57],[38]
 [01],[00],[00],151,[14],[45],[b0],[41]
 [02],[00],[00],143,[62],[04],[c2],[cd]
 [03],[00],[00],160,[e9],[44],[57],[38]
 [01],[00],[00],152,[14],[45],[b0],[41]
 [03],[00],[00],161,[e8],[44],[57],[38]
 [01],[00],[00],153,[14],[45],[b0],[41]
 [02],[00],[00],144,[61],[04],[c2],[cd]
 [03],[00],[00],162,[e8],[44],[57],[38]
 [01],[00],[00],154,[14],[45],[b0],[41]
 [02],[00],[00],145,[61],[04],[c2],[cd]
 [02],[00],[00],146,[61],[04],[c2],[cd]
 [03],[00],[00],163,[e8],[44],[57],[38]
 [01],[00],[00],155,[14],[45],[b0],[41]
 [03],[00],[00],164,[e9],[44],[57],[38]
 [01],[00],[00],156,[14],[46],[b0],[41]
 [02],[00],[00],147,[61],[04],[c2],[cd]
 [01],[00],[00],157,[14],[46],[b0],[41]
 [02],[00],[00],148,[61],[04],[c2],[cd]
 [03],[00],[00],166,[e9],[44],[57],[38]
 [01],[00],[00],158,[14],[46],[b0],[41]
 [02],[00],[00],149,[61],[04],[c3],[cd]
 [03],[00],[00],167,[e9],[44],[57],[38]
 [02],[00],[00],150,[62],[03],[c3],[cd]
 [01],[00],[00],159,[14],[46],[b0],[41]
 [03],[00],[00],168,[e9],[44],[57],[38]
 [01],[00],[00],160,[14],[46],[b0],[41]
